driver_name,normalized_driver_name,dp_drivers_pack_extended_sinks_signed_timeout300_run0,dp_drivers_pack_extended_sinks_signed_timeout300_run0_time_taken,dp_drivers_pack_extended_sinks_signed_timeout300_run0_handle_leak_count,dp_drivers_pack_extended_sinks_signed_timeout300_run0_handle_exposure_count,dp_drivers_pack_extended_sinks_signed_timeout300_run0_rw_primitive_count,dp_drivers_pack_extended_sinks_signed_timeout300_run1,dp_drivers_pack_extended_sinks_signed_timeout300_run1_time_taken,dp_drivers_pack_extended_sinks_signed_timeout300_run1_handle_leak_count,dp_drivers_pack_extended_sinks_signed_timeout300_run1_handle_exposure_count,dp_drivers_pack_extended_sinks_signed_timeout300_run1_rw_primitive_count,dp_drivers_pack_extended_sinks_signed_timeout300_run2,dp_drivers_pack_extended_sinks_signed_timeout300_run2_time_taken,dp_drivers_pack_extended_sinks_signed_timeout300_run2_handle_leak_count,dp_drivers_pack_extended_sinks_signed_timeout300_run2_handle_exposure_count,dp_drivers_pack_extended_sinks_signed_timeout300_run2_rw_primitive_count,dp_drivers_pack_extended_sinks_signed_timeout300_run5,dp_drivers_pack_extended_sinks_signed_timeout300_run5_time_taken,dp_drivers_pack_extended_sinks_signed_timeout300_run5_handle_leak_count,dp_drivers_pack_extended_sinks_signed_timeout300_run5_handle_exposure_count,dp_drivers_pack_extended_sinks_signed_timeout300_run5_rw_primitive_count
Plx9056.sys,plx9056.sys,VULNERABLE,300.261771440506,0,0,0,VULNERABLE,300.3296158313751,0,0,0,VULNERABLE,300.3071129322052,0,0,0,VULNERABLE,300.8731985092163,0,0,0
Plx9056_1.sys,plx9056_1.sys,VULNERABLE,300.2501473426819,0,0,0,VULNERABLE,300.3572301864624,0,0,0,VULNERABLE,300.23860263824463,0,0,0,VULNERABLE,300.67952060699463,0,0,0
Plx9080.sys,plx9080.sys,VULNERABLE,300.2627182006836,0,0,0,VULNERABLE,300.27048349380493,0,0,0,VULNERABLE,300.4118220806122,0,0,0,VULNERABLE,300.41722416877747,0,0,0
Plx9080_1.sys,plx9080_1.sys,VULNERABLE,300.23693108558655,0,0,0,VULNERABLE,300.26862621307373,0,0,0,VULNERABLE,300.29370737075806,0,0,0,VULNERABLE,300.31108021736145,0,0,0
Plx9656.sys,plx9656.sys,VULNERABLE,300.44326519966125,0,0,0,VULNERABLE,300.27593302726746,0,0,0,VULNERABLE,300.3556571006775,0,0,0,VULNERABLE,300.5276176929474,0,0,0
Plx9656_1.sys,plx9656_1.sys,VULNERABLE,300.286737203598,0,0,0,VULNERABLE,300.31430077552795,0,0,0,VULNERABLE,300.2894380092621,0,0,0,VULNERABLE,300.372581243515,0,0,0
PlxSvc.sys,plxsvc.sys,,14.479648113250732,0,0,0,,14.8399817943573,0,0,0,,20.740309953689575,0,0,0,,37.073384523391724,0,0,0
PlxSvc_1.sys,plxsvc_1.sys,,14.382570266723633,0,0,0,,14.896750688552856,0,0,0,,21.390227794647217,0,0,0,,29.621594429016113,0,0,0
PnP680.sys,pnp680.sys,,4.29594874382019,0,0,0,,3.440798759460449,0,0,0,,5.407535791397095,0,0,0,,4.987945556640625,0,0,0
PnP680_1.sys,pnp680_1.sys,,4.325761556625366,0,0,0,,3.6713969707489014,0,0,0,,6.373096942901611,0,0,0,,4.97510552406311,0,0,0
PnP680r.sys,pnp680r.sys,,3.8238039016723633,0,0,0,,3.5627429485321045,0,0,0,,4.949815511703491,0,0,0,,3.639608860015869,0,0,0
PnP680r_1.sys,pnp680r_1.sys,,3.6476657390594482,0,0,0,,3.4304723739624023,0,0,0,,6.354224681854248,0,0,0,,3.5488805770874023,0,0,0
PosVcom.sys,posvcom.sys,no sinks found,4.0351879596710205,0,0,0,no sinks found,3.82796049118042,0,0,0,no sinks found,5.3999786376953125,0,0,0,no sinks found,6.137907981872559,0,0,0
PosVcom_1.sys,posvcom_1.sys,no sinks found,3.767218589782715,0,0,0,no sinks found,3.788499116897583,0,0,0,no sinks found,5.654927968978882,0,0,0,no sinks found,5.038833141326904,0,0,0
Prof1100.sys,prof1100.sys,,3.751878499984741,0,0,0,,3.7645905017852783,0,0,0,,5.533357381820679,0,0,0,,6.459360122680664,0,0,0
Prof1100_1.sys,prof1100_1.sys,,3.8029417991638184,0,0,0,,3.720165729522705,0,0,0,,6.298904895782471,0,0,0,,6.228872537612915,0,0,0
Prof7301.sys,prof7301.sys,,3.8981995582580566,0,0,0,,3.9850945472717285,0,0,0,,4.7882959842681885,0,0,0,,3.5072875022888184,0,0,0
Prof7301_1.sys,prof7301_1.sys,,3.8929011821746826,0,0,0,,3.962158203125,0,0,0,,4.917358160018921,0,0,0,,3.552701950073242,0,0,0
Prof8000.sys,prof8000.sys,,3.9612979888916016,0,0,0,,4.01799750328064,0,0,0,,3.9607670307159424,0,0,0,,4.121429443359375,0,0,0
Prof8000_1.sys,prof8000_1.sys,,3.908262252807617,0,0,0,,4.034946918487549,0,0,0,,3.8652024269104004,0,0,0,,4.037856817245483,0,0,0
Protec64.sys,protec.sys,no sinks found,7.951214551925659,0,0,0,no sinks found,7.592858791351318,0,0,0,no sinks found,13.290729999542236,0,0,0,no sinks found,8.919466257095337,0,0,0
Protec64_1.sys,protec64_1.sys,no sinks found,7.7746262550354,0,0,0,no sinks found,7.505542278289795,0,0,0,no sinks found,14.477354526519775,0,0,0,no sinks found,9.117454290390015,0,0,0
QCDiagBridge.sys,qcdiagbridge.sys,,3.5945379734039307,0,0,0,,3.952047109603882,0,0,0,,4.1308465003967285,0,0,0,,4.190964937210083,0,0,0
QCDiagKernelLogging.sys,qcdiagkernellogging.sys,,3.5969245433807373,0,0,0,,3.711139440536499,0,0,0,,4.826236724853516,0,0,0,,8.545533657073975,0,0,0
QF6_1394.sys,qf6_1394.sys,no sinks found,5.717220067977905,0,0,0,no sinks found,5.085493326187134,0,0,0,no sinks found,8.096914291381836,0,0,0,no sinks found,5.6298723220825195,0,0,0
QF6_1394_1.sys,qf6_1394_1.sys,no sinks found,5.685206174850464,0,0,0,no sinks found,4.997309923171997,0,0,0,no sinks found,8.160582542419434,0,0,0,no sinks found,5.6416051387786865,0,0,0
QF6_avs.sys,qf6_avs.sys,,4.247213363647461,0,0,0,,4.07988429069519,0,0,0,,3.942518711090088,0,0,0,,9.416668891906738,0,0,0
QF6_avs_1.sys,qf6_avs_1.sys,,4.235929489135742,0,0,0,,4.003564834594727,0,0,0,,3.8798553943634033,0,0,0,,12.865503311157227,0,0,0
QIOMem.sys,qiomem.sys,VULNERABLE,51.375938177108765,0,0,6,VULNERABLE,51.52193784713745,0,0,6,VULNERABLE,48.86173462867737,0,0,6,VULNERABLE,102.2178406715393,0,0,6
QIOMem_1.sys,qiomem_1.sys,VULNERABLE,47.27144765853882,0,0,6,VULNERABLE,51.21004390716553,0,0,6,VULNERABLE,49.0276038646698,0,0,6,VULNERABLE,78.2191514968872,0,0,6
QM2000.sys,qm2000.sys,,3.7589054107666016,0,0,0,,3.712421178817749,0,0,0,,3.9888508319854736,0,0,0,,8.927568912506104,0,0,0
QM2000_1.sys,qm2000_1.sys,,3.708223819732666,0,0,0,,3.499131441116333,0,0,0,,3.801215887069702,0,0,0,,7.996081352233887,0,0,0
QcSOCPartition.sys,qcsocpartition.sys,,3.9116032123565674,0,0,0,,3.8864734172821045,0,0,0,,3.8085289001464844,0,0,0,,3.976555109024048,0,0,0
QcTftpKmdf850.sys,qctftpkmdf850.sys,,4.041407108306885,0,0,0,,3.843797445297241,0,0,0,,7.1191394329071045,0,0,0,,5.461454629898071,0,0,0
QcTrEE850.sys,qctree850.sys,,3.812453508377075,0,0,0,,3.995027780532837,0,0,0,,5.871719121932983,0,0,0,,3.707343339920044,0,0,0
QcUsbFnSs850.sys,qcusbfnss850.sys,,4.00308895111084,0,0,0,,3.7138924598693848,0,0,0,,4.439948081970215,0,0,0,,3.7532050609588623,0,0,0
QcUsbFnSs850_1.sys,qcusbfnss850_1.sys,,3.9582231044769287,0,0,0,,3.699293851852417,0,0,0,,4.186309337615967,0,0,0,,3.7198736667633057,0,0,0
QcUsbFnSsFilter850.sys,qcusbfnssfilter850.sys,,4.173830270767212,0,0,0,,3.6225545406341553,0,0,0,,7.624758720397949,0,0,0,,4.260969161987305,0,0,0
QcUsbFnSsFilter850_1.sys,qcusbfnssfilter850_1.sys,,4.176334857940674,0,0,0,,3.660478115081787,0,0,0,,7.2882373332977295,0,0,0,,4.348715782165527,0,0,0
QcXhciFilter850.sys,qcxhcifilter850.sys,,3.968264579772949,0,0,0,,3.267988681793213,0,0,0,,6.347623825073242,0,0,0,,4.417766571044922,0,0,0
QcXhciFilter850_1.sys,qcxhcifilter850_1.sys,,3.880856990814209,0,0,0,,3.3685083389282227,0,0,0,,5.804911136627197,0,0,0,,4.568315505981445,0,0,0
Qcamain10x64.sys,qcamain10.sys,,4.020508766174316,0,0,0,,4.070432424545288,0,0,0,,3.997892379760742,0,0,0,,3.9019453525543213,0,0,0
Qcamain10x86.sys,qcamain10.sys,,4.250087261199951,0,0,0,,4.139979124069214,0,0,0,,4.516047716140747,0,0,0,,4.221164703369141,0,0,0
Qcamain7x64.sys,qcamain7.sys,,3.8515138626098633,0,0,0,,3.9394612312316895,0,0,0,,4.193369388580322,0,0,0,,4.095033884048462,0,0,0
Qcamain7x86.sys,qcamain7.sys,,4.343902587890625,0,0,0,,4.001575469970703,0,0,0,,4.47029447555542,0,0,0,,4.232344627380371,0,0,0
Qcamainx64.sys,qcamain.sys,,4.202358245849609,0,0,0,,4.0517706871032715,0,0,0,,4.131923198699951,0,0,0,,4.010140657424927,0,0,0
Qcamainx86.sys,qcamain.sys,,4.460754871368408,0,0,0,,4.000699996948242,0,0,0,,4.325336456298828,0,0,0,,4.300921440124512,0,0,0
RAGEPRO.sys,ragepro.sys,,3.8933002948760986,0,0,0,,4.169926881790161,0,0,0,,4.212008714675903,0,0,0,,3.9576022624969482,0,0,0
RMX-500Audio.sys,rmx-500audio.sys,,3.847574472427368,0,0,0,,4.280006408691406,0,0,0,,7.181548357009888,0,0,0,,9.821869611740112,0,0,0
RMX-500Audio64.sys,rmx-500audio.sys,,4.334042549133301,0,0,0,,4.168477773666382,0,0,0,,5.716992378234863,0,0,0,,8.631847858428955,0,0,0
RMX-500Audio64_1.sys,rmx-500audio64_1.sys,,4.390079021453857,0,0,0,,4.227454662322998,0,0,0,,8.008010864257812,0,0,0,,9.095238447189331,0,0,0
RMX-500Audio_1.sys,rmx-500audio_1.sys,,3.798511266708374,0,0,0,,4.3172595500946045,0,0,0,,5.612122297286987,0,0,0,,8.067455053329468,0,0,0
RT2860.sys,rt2860.sys,,3.592024326324463,0,0,0,,3.8474690914154053,0,0,0,,3.8076395988464355,0,0,0,,3.734797716140747,0,0,0
RT2870.sys,rt2870.sys,,4.33416748046875,0,0,0,,4.686446189880371,0,0,0,,4.887770414352417,0,0,0,,4.413884878158569,0,0,0
RTAMPI64.sys,rtampi.sys,,4.275717496871948,0,0,0,,4.065375089645386,0,0,0,,5.305004835128784,0,0,0,,4.742680549621582,0,0,0
RTDVHD64.sys,rtdvhd.sys,,3.958658218383789,0,0,0,,4.06780219078064,0,0,0,,4.0986878871917725,0,0,0,,4.183530807495117,0,0,0
RTDVHD64_1.sys,rtdvhd64_1.sys,,3.9634971618652344,0,0,0,,4.247368574142456,0,0,0,,4.03405499458313,0,0,0,,4.159341096878052,0,0,0
RTDVHDA.sys,rtdvhda.sys,,4.295007705688477,0,0,0,,4.123938083648682,0,0,0,,4.272244691848755,0,0,0,,4.094434499740601,0,0,0
RTDVHDA_1.sys,rtdvhda_1.sys,,4.207947731018066,0,0,0,,4.15170693397522,0,0,0,,4.506721496582031,0,0,0,,4.0093584060668945,0,0,0
RTDVHDA_2.sys,rtdvhda_2.sys,,4.012977123260498,0,0,0,,4.280548334121704,0,0,0,,4.60341739654541,0,0,0,,3.7618072032928467,0,0,0
RTII2SAC.sys,rtii2sac.sys,,3.874724864959717,0,0,0,,3.858625650405884,0,0,0,,4.1413469314575195,0,0,0,,4.038059949874878,0,0,0
RTII2SAC_1.sys,rtii2sac_1.sys,,3.8736796379089355,0,0,0,,3.799055576324463,0,0,0,,4.034990549087524,0,0,0,,3.857330560684204,0,0,0
RTKHDA64.sys,rtkhda.sys,,5.476082801818848,0,0,0,,5.253534555435181,0,0,0,,5.933664321899414,0,0,0,,5.485434055328369,0,0,0
RTKHDA64_1.sys,rtkhda64_1.sys,,5.448382616043091,0,0,0,,5.151509761810303,0,0,0,,5.8168628215789795,0,0,0,,5.40994119644165,0,0,0
RTKHDAUD.sys,rtkhdaud.sys,,5.143383026123047,0,0,0,,5.257399082183838,0,0,0,,5.904899597167969,0,0,0,,5.057467222213745,0,0,0
RTKHDAUD_1.sys,rtkhdaud_1.sys,,5.13982892036438,0,0,0,,5.216199636459351,0,0,0,,5.836150884628296,0,0,0,,4.93391227722168,0,0,0
RTKI2SAC.sys,rtki2sac.sys,,3.7534143924713135,0,0,0,,4.401686668395996,0,0,0,,4.422682762145996,0,0,0,,3.718555450439453,0,0,0
RTKI2SAC_1.sys,rtki2sac_1.sys,,3.6776299476623535,0,0,0,,4.276117324829102,0,0,0,,4.391133546829224,0,0,0,,3.6913528442382812,0,0,0
RTKSdWHwCodec.sys,rtksdwhwcodec.sys,,3.7509605884552,0,0,0,,3.7697055339813232,0,0,0,,3.914790153503418,0,0,0,,3.4680511951446533,0,0,0
RTKSdWHwCodec_1.sys,rtksdwhwcodec_1.sys,,3.5707454681396484,0,0,0,,3.6944475173950195,0,0,0,,3.718248128890991,0,0,0,,3.4810116291046143,0,0,0
RTKVAC.sys,rtkvac.sys,,137.25765752792358,0,0,0,,141.49472975730896,0,0,0,,149.84049820899963,0,0,0,,138.08600187301636,0,0,0
RTKVAC64.sys,rtkvac.sys,,4.409628391265869,0,0,0,,4.6061975955963135,0,0,0,,4.639100074768066,0,0,0,,4.191041946411133,0,0,0
RTKVAC64_1.sys,rtkvac64_1.sys,,4.277100086212158,0,0,0,,4.539757490158081,0,0,0,,4.760525226593018,0,0,0,,4.349156618118286,0,0,0
RTKVAC_1.sys,rtkvac_1.sys,,139.51368045806885,0,0,0,,140.74659061431885,0,0,0,,154.38976430892944,0,0,0,,134.90106081962585,0,0,0
RTKVHD64.sys,rtkvhd.sys,,4.691500425338745,0,0,0,,4.601046562194824,0,0,0,,5.144270420074463,0,0,0,,4.453787326812744,0,0,0
RTKVHD64_1.sys,rtkvhd64_1.sys,,4.712917804718018,0,0,0,,4.8830766677856445,0,0,0,,5.15428352355957,0,0,0,,4.624410629272461,0,0,0
RTKVHD64_2.sys,rtkvhd64_2.sys,timeout,300.13178157806396,0,0,0,timeout,300.13249254226685,0,0,0,timeout,300.1579830646515,0,0,0,timeout,300.153933763504,0,0,0
RTKVHD64_3.sys,rtkvhd64_3.sys,,4.656705856323242,0,0,0,,4.624269485473633,0,0,0,,5.0842814445495605,0,0,0,,4.367000579833984,0,0,0
RTKVHD64_4.sys,rtkvhd64_4.sys,,4.715102195739746,0,0,0,,4.48145318031311,0,0,0,,5.167560338973999,0,0,0,,4.502476692199707,0,0,0
RTKVHD64_5.sys,rtkvhd64_5.sys,,4.6662468910217285,0,0,0,,4.957743167877197,0,0,0,,5.142489433288574,0,0,0,,4.762158632278442,0,0,0
RTKVHD64_6.sys,rtkvhd64_6.sys,timeout,300.139972448349,0,0,0,timeout,300.1344599723816,0,0,0,timeout,300.10543990135193,0,0,0,timeout,300.08220887184143,0,0,0
RTKVHD64_7.sys,rtkvhd64_7.sys,,4.689697980880737,0,0,0,,4.687448740005493,0,0,0,,5.001561641693115,0,0,0,,4.37359881401062,0,0,0
RTKVHDA.sys,rtkvhda.sys,,4.215257167816162,0,0,0,,4.36327338218689,0,0,0,,5.116434335708618,0,0,0,,4.366152286529541,0,0,0
RTKVHDA_1.sys,rtkvhda_1.sys,,4.36969780921936,0,0,0,,4.300577402114868,0,0,0,,4.876054048538208,0,0,0,,4.085261583328247,0,0,0
RTKVHDA_2.sys,rtkvhda_2.sys,,4.325458765029907,0,0,0,,4.256250381469727,0,0,0,,4.7741687297821045,0,0,0,,4.094626188278198,0,0,0
RTKVHDA_3.sys,rtkvhda_3.sys,,4.344329118728638,0,0,0,,4.804664850234985,0,0,0,,4.976468801498413,0,0,0,,4.498114824295044,0,0,0
RTKVHDA_4.sys,rtkvhda_4.sys,,4.3217668533325195,0,0,0,,4.190703392028809,0,0,0,,4.98865270614624,0,0,0,,4.342583656311035,0,0,0
RTKVHDA_5.sys,rtkvhda_5.sys,,4.182135581970215,0,0,0,,4.20406699180603,0,0,0,,4.868150949478149,0,0,0,,4.2192511558532715,0,0,0
RTKVHDA_6.sys,rtkvhda_6.sys,,4.337368726730347,0,0,0,,4.340245008468628,0,0,0,,4.811767578125,0,0,0,,4.23341965675354,0,0,0
RTKVHDA_7.sys,rtkvhda_7.sys,,4.263082504272461,0,0,0,,4.667423725128174,0,0,0,,4.921757698059082,0,0,0,,4.420819997787476,0,0,0
RTL85n64.sys,rtl85n.sys,,3.6513822078704834,0,0,0,,3.832763910293579,0,0,0,,4.093584299087524,0,0,0,,3.783884286880493,0,0,0
RTL85n86.sys,rtl85n.sys,,3.973161220550537,0,0,0,,3.7821872234344482,0,0,0,,4.805291175842285,0,0,0,,4.039059638977051,0,0,0
RadioShim.sys,radioshim.sys,,4.054964303970337,0,0,0,,3.901648759841919,0,0,0,,4.1476850509643555,0,0,0,,11.571817398071289,0,0,0
RadioShim_1.sys,radioshim_1.sys,,4.022794246673584,0,0,0,,3.9798927307128906,0,0,0,,4.128472328186035,0,0,0,,9.882909774780273,0,0,0
Revo51.sys,revo51.sys,,4.010978698730469,0,0,0,,3.768409490585327,0,0,0,,6.40443754196167,0,0,0,,3.754189968109131,0,0,0
Revo51_1.sys,revo51_1.sys,,4.088922023773193,0,0,0,,3.764087200164795,0,0,0,,8.554361581802368,0,0,0,,3.756204605102539,0,0,0
Revo71.sys,revo71.sys,,3.5993881225585938,0,0,0,,3.7831270694732666,0,0,0,,5.956929922103882,0,0,0,,3.773834228515625,0,0,0
Revo71_1.sys,revo71_1.sys,,3.4616830348968506,0,0,0,,3.625990152359009,0,0,0,,5.828348159790039,0,0,0,,3.919448137283325,0,0,0
RolandRubix.sys,rolandrubix.sys,no sinks found,5.371106147766113,0,0,0,no sinks found,5.714738368988037,0,0,0,no sinks found,6.726534128189087,0,0,0,no sinks found,5.392824411392212,0,0,0
RolandRubix_1.sys,rolandrubix_1.sys,no sinks found,5.483737468719482,0,0,0,no sinks found,5.7149553298950195,0,0,0,no sinks found,6.747774600982666,0,0,0,no sinks found,5.2511537075042725,0,0,0
RolandRubix_x64.sys,rolandrubix.sys,no sinks found,12.252753019332886,0,0,0,no sinks found,12.632378578186035,0,0,0,no sinks found,13.708118200302124,0,0,0,no sinks found,12.400258302688599,0,0,0
RolandRubix_x64_1.sys,rolandrubix_x64_1.sys,no sinks found,12.557088136672974,0,0,0,no sinks found,12.41795802116394,0,0,0,no sinks found,13.09077262878418,0,0,0,no sinks found,12.879920244216919,0,0,0
RolandRubixks.sys,rolandrubixks.sys,,3.9229700565338135,0,0,0,,3.769315004348755,0,0,0,,6.652419328689575,0,0,0,,8.96227216720581,0,0,0
RolandRubixks_1.sys,rolandrubixks_1.sys,,4.211694002151489,0,0,0,,3.899030923843384,0,0,0,,6.584619760513306,0,0,0,,9.293640613555908,0,0,0
RolandRubixks_x64.sys,rolandrubixks.sys,,4.115622043609619,0,0,0,,3.5723347663879395,0,0,0,,5.094106912612915,0,0,0,,5.604149103164673,0,0,0
RolandRubixks_x64_1.sys,rolandrubixks_x64_1.sys,,4.033221483230591,0,0,0,,3.7074902057647705,0,0,0,,5.2967307567596436,0,0,0,,7.597424745559692,0,0,0
RtDashPt.sys,rtdashpt.sys,no sinks found,16.325621366500854,0,0,0,no sinks found,15.218840599060059,0,0,0,no sinks found,27.28439235687256,0,0,0,no sinks found,78.43577098846436,0,0,0
RtDashPt_1.sys,rtdashpt_1.sys,no sinks found,44.1116623878479,0,0,0,no sinks found,37.0170476436615,0,0,0,no sinks found,57.233564138412476,0,0,0,no sinks found,62.92746329307556,0,0,0
RtHDMIV.sys,rthdmiv.sys,,3.456918954849243,0,0,0,,3.858915090560913,0,0,0,,4.906764030456543,0,0,0,,3.6637330055236816,0,0,0
RtHDMIVX.sys,rthdmivx.sys,,3.904651641845703,0,0,0,,4.1741578578948975,0,0,0,,4.277469158172607,0,0,0,,3.7219583988189697,0,0,0
RtHDMIVX_1.sys,rthdmivx_1.sys,,3.951626777648926,0,0,0,,4.035771369934082,0,0,0,,4.498799800872803,0,0,0,,3.693387031555176,0,0,0
RtHDMIV_1.sys,rthdmiv_1.sys,,3.3967790603637695,0,0,0,,3.6004297733306885,0,0,0,,5.027063369750977,0,0,0,,3.6890151500701904,0,0,0
RtNdPt630.sys,rtndpt630.sys,no sinks found,22.719656944274902,0,0,0,no sinks found,14.914416074752808,0,0,0,no sinks found,38.57176232337952,0,0,0,no sinks found,90.15538597106934,0,0,0
RtNdPt630_1.sys,rtndpt630_1.sys,no sinks found,35.298391819000244,0,0,0,no sinks found,37.865299463272095,0,0,0,no sinks found,34.80042243003845,0,0,0,no sinks found,78.25399518013,0,0,0
RtUsbA64.sys,rtusba.sys,,3.806472063064575,0,0,0,,3.817734956741333,0,0,0,,3.853134870529175,0,0,0,,3.588641405105591,0,0,0
RtUsbA64_1.sys,rtusba64_1.sys,,3.7112386226654053,0,0,0,,3.762474298477173,0,0,0,,3.9326822757720947,0,0,0,,3.6889429092407227,0,0,0
Rtenic.sys,rtenic.sys,,3.689295768737793,0,0,0,,3.6957082748413086,0,0,0,,3.8327267169952393,0,0,0,,3.4645614624023438,0,0,0
Rtenic64.sys,rtenic.sys,,4.009920358657837,0,0,0,,3.872192621231079,0,0,0,,3.852813482284546,0,0,0,,3.714125633239746,0,0,0
Rtenic64_1.sys,rtenic64_1.sys,,4.0549633502960205,0,0,0,,3.962979316711426,0,0,0,,3.916363477706909,0,0,0,,3.71740984916687,0,0,0
Rtenic_1.sys,rtenic_1.sys,,3.896740198135376,0,0,0,,3.6407573223114014,0,0,0,,3.800811767578125,0,0,0,,3.537688732147217,0,0,0
Rtenicxp.sys,rtenic.sys,,3.821601629257202,0,0,0,,4.102542161941528,0,0,0,,4.048868179321289,0,0,0,,3.7919118404388428,0,0,0
Rtenicxp_1.sys,rtenicxp_1.sys,,3.651588201522827,0,0,0,,3.904151201248169,0,0,0,,4.094477653503418,0,0,0,,3.806788921356201,0,0,0
RtkA2dp.sys,rtka2dp.sys,no sinks found,4.359750986099243,0,0,0,no sinks found,5.047499895095825,0,0,0,no sinks found,6.080684661865234,0,0,0,no sinks found,4.58586049079895,0,0,0
RtkA2dp_1.sys,rtka2dp_1.sys,no sinks found,4.507352828979492,0,0,0,no sinks found,4.925145149230957,0,0,0,no sinks found,6.236663818359375,0,0,0,no sinks found,4.534700393676758,0,0,0
RtkAudHM.sys,rtkaudhm.sys,,3.768747568130493,0,0,0,,3.9228670597076416,0,0,0,,4.36803936958313,0,0,0,,8.826645374298096,0,0,0
RtkAudHM_1.sys,rtkaudhm_1.sys,,3.963378429412842,0,0,0,,3.869476795196533,0,0,0,,4.134348154067993,0,0,0,,9.036394834518433,0,0,0
RtkAvrcp.sys,rtkavrcp.sys,,4.0225605964660645,0,0,0,,3.7222342491149902,0,0,0,,7.479125499725342,0,0,0,,4.120033502578735,0,0,0
RtkAvrcp_1.sys,rtkavrcp_1.sys,,4.017863988876343,0,0,0,,3.7827863693237305,0,0,0,,6.040478467941284,0,0,0,,4.253957271575928,0,0,0
RtkBtFilter2.sys,rtkbtfilter2.sys,,4.181398630142212,0,0,0,,3.9283018112182617,0,0,0,,3.903613567352295,0,0,0,,3.9868972301483154,0,0,0
RtkBtFilter2_1.sys,rtkbtfilter2_1.sys,,4.303982973098755,0,0,0,,3.9784743785858154,0,0,0,,3.9767239093780518,0,0,0,,4.009689092636108,0,0,0
RtkBtfilter.sys,rtkbtfilter.sys,,4.247578859329224,0,0,0,,4.021758317947388,0,0,0,,4.454298734664917,0,0,0,,3.814438581466675,0,0,0
RtkBtfilter_1.sys,rtkbtfilter_1.sys,,4.321809768676758,0,0,0,,3.948573112487793,0,0,0,,4.519081115722656,0,0,0,,3.993438243865967,0,0,0
RtkBthLeVDsp.sys,rtkbthlevdsp.sys,,3.8412559032440186,0,0,0,,3.8496060371398926,0,0,0,,4.319365739822388,0,0,0,,3.5713353157043457,0,0,0
RtkBthLeVDsp_1.sys,rtkbthlevdsp_1.sys,,3.843567371368408,0,0,0,,3.8379530906677246,0,0,0,,4.3444249629974365,0,0,0,,3.5768580436706543,0,0,0
RtkHDMI.sys,rtkhdmi.sys,,4.212623834609985,0,0,0,,4.326125860214233,0,0,0,,4.800310134887695,0,0,0,,4.086618423461914,0,0,0
RtkHDMIX.sys,rtkhdmix.sys,,4.16511082649231,0,0,0,,4.201752185821533,0,0,0,,4.732426881790161,0,0,0,,4.516370534896851,0,0,0
RtkHDMIX_1.sys,rtkhdmix_1.sys,,4.24252724647522,0,0,0,,4.186669111251831,0,0,0,,4.58108115196228,0,0,0,,4.497382879257202,0,0,0
RtkHDMI_1.sys,rtkhdmi_1.sys,,4.2594287395477295,0,0,0,,4.123525857925415,0,0,0,,4.659984350204468,0,0,0,,4.027604818344116,0,0,0
RtkHandsfree.sys,rtkhandsfree.sys,,3.847269058227539,0,0,0,,3.8906426429748535,0,0,0,,3.7383246421813965,0,0,0,,7.602524757385254,0,0,0
RtkHandsfree_1.sys,rtkhandsfree_1.sys,,3.7063090801239014,0,0,0,,3.8170504570007324,0,0,0,,3.6674389839172363,0,0,0,,8.744953870773315,0,0,0
RtkHfp.sys,rtkhfp.sys,no sinks found,4.605685710906982,0,0,0,no sinks found,4.04716420173645,0,0,0,no sinks found,7.855273485183716,0,0,0,no sinks found,4.736876726150513,0,0,0
RtkHfp_1.sys,rtkhfp_1.sys,no sinks found,4.598010540008545,0,0,0,no sinks found,3.8715202808380127,0,0,0,no sinks found,8.459662199020386,0,0,0,no sinks found,4.858366966247559,0,0,0
RtkIOAC60.sys,rtkioac60.sys,no sinks found,47.2389349937439,0,0,0,no sinks found,49.463314056396484,0,0,0,no sinks found,44.091084718704224,0,0,0,no sinks found,111.45445823669434,0,0,0
RtkIOAC60_1.sys,rtkioac60_1.sys,no sinks found,42.49731993675232,0,0,0,no sinks found,49.33703541755676,0,0,0,no sinks found,44.05861783027649,0,0,0,no sinks found,113.77330303192139,0,0,0
RtkSdcaXu.sys,rtksdcaxu.sys,,4.0949366092681885,0,0,0,,3.9796183109283447,0,0,0,,4.217143297195435,0,0,0,,4.037029981613159,0,0,0
RtkSdcaXu_1.sys,rtksdcaxu_1.sys,,4.056605815887451,0,0,0,,3.9978997707366943,0,0,0,,4.181536674499512,0,0,0,,3.982442855834961,0,0,0
RtkUart.sys,rtkuart.sys,,3.8721227645874023,0,0,0,,3.7583413124084473,0,0,0,,4.163088798522949,0,0,0,,3.665576219558716,0,0,0
RtkUart_1.sys,rtkuart_1.sys,,3.8245601654052734,0,0,0,,3.6755433082580566,0,0,0,,4.2213122844696045,0,0,0,,3.8174569606781006,0,0,0
RtkUsbAD.sys,rtkusbad.sys,,4.026995420455933,0,0,0,,3.806234359741211,0,0,0,,4.05323600769043,0,0,0,,3.8645005226135254,0,0,0
RtkUsbAD_1.sys,rtkusbad_1.sys,,3.978930950164795,0,0,0,,3.909604549407959,0,0,0,,4.138361692428589,0,0,0,,3.965033531188965,0,0,0
Rtnic64.sys,rtnic.sys,,3.516458511352539,0,0,0,,3.8990464210510254,0,0,0,,5.815202713012695,0,0,0,,6.38335919380188,0,0,0
